Exercício: 2023
Escopo: Municípios do Estado - GO
Tabela: Despesas por Função (Anexo I-E)
Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Empenhadas";"10.302 - Assistência Hospitalar e Ambulatorial";"siconfi-cor_TotalDespesas";186868,01
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Empenhadas";"10.304 - Vigilância Sanitária";"siconfi-cor_TotalDespesas";1055,5
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Empenhadas";"10.305 - Vigilância Epidemiológica";"siconfi-cor_TotalDespesas";130947,22
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Empenhadas";"10.122 - Administração Geral";"siconfi-cor_TotalDespesas";906706,96
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Empenhadas";"12 - Educação";"siconfi-cor_TotalDespesas";3294489,99
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Empenhadas";"12.361 - Ensino Fundamental";"siconfi-cor_TotalDespesas";3250070,24
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Empenhadas";"FU12 - Demais Subfunções";"siconfi-cor_TotalDespesas";44419,75
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Empenhadas";"15 - Urbanismo";"siconfi-cor_TotalDespesas";3206137,78
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Empenhadas";"15.451 - Infraestrutura Urbana";"siconfi-cor_TotalDespesas";1286604,96
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Empenhadas";"15.452 - Serviços Urbanos";"siconfi-cor_TotalDespesas";1919532,82
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Empenhadas";"16 - Habitação";"siconfi-cor_TotalDespesas";95847,25
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Empenhadas";"16.482 - Habitação Urbana";"siconfi-cor_TotalDespesas";95847,25
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Empenhadas";"18 - Gestão Ambiental";"siconfi-cor_TotalDespesas";5797,00
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Empenhadas";"18.541 - Preservação e Conservação Ambiental";"siconfi-cor_TotalDespesas";5797,00
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Empenhadas";"20 - Agricultura";"siconfi-cor_TotalDespesas";391644,14
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Empenhadas";"20.605 - Abastecimento";"siconfi-cor_TotalDespesas";391644,14
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Empenhadas";"25 - Energia";"siconfi-cor_TotalDespesas";53897,09
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Empenhadas";"25.752 - Energia Elétrica";"siconfi-cor_TotalDespesas";53897,09
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Empenhadas";"26 - Transporte";"siconfi-cor_TotalDespesas";1091777,4
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Empenhadas";"26.782 - Transporte Rodoviário";"siconfi-cor_TotalDespesas";1091777,4
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Empenhadas";"27 - Desporto e Lazer";"siconfi-cor_TotalDespesas";349719,54
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Empenhadas";"27.811 - Desporto de Rendimento";"siconfi-cor_TotalDespesas";349719,54
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Empenhadas";"28 - Encargos Especiais";"siconfi-cor_TotalDespesas";511756,84
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Empenhadas";"28.843 - Serviço da Dívida Interna";"siconfi-cor_TotalDespesas";511756,84
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Liquidadas";"Despesas Exceto Intraorçamentárias";"siconfi-cor_TotalDespesas";24078147,78
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Liquidadas";"01 - Legislativa";"siconfi-cor_TotalDespesas";1008942,56
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Liquidadas";"01.031 - Ação Legislativa";"siconfi-cor_TotalDespesas";1008942,56
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Liquidadas";"03 - Essencial à Justiça";"siconfi-cor_TotalDespesas";141348,00
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Liquidadas";"03.091 - Defesa da Ordem Jurídica";"siconfi-cor_TotalDespesas";141348,00
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Liquidadas";"04 - Administração";"siconfi-cor_TotalDespesas";6472217,72
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Liquidadas";"04.121 - Planejamento e Orçamento";"siconfi-cor_TotalDespesas";575727,4
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Liquidadas";"04.122 - Administração Geral";"siconfi-cor_TotalDespesas";5654778,75
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Liquidadas";"04.123 - Administração Financeira";"siconfi-cor_TotalDespesas";120000,00
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Liquidadas";"04.124 - Controle Interno";"siconfi-cor_TotalDespesas";34347,92
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Liquidadas";"04.126 - Tecnologia da Informação";"siconfi-cor_TotalDespesas";87363,65
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Liquidadas";"06 - Segurança Pública";"siconfi-cor_TotalDespesas";25955,42
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Liquidadas";"06.181 - Policiamento";"siconfi-cor_TotalDespesas";25955,42
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Liquidadas";"08 - Assistência Social";"siconfi-cor_TotalDespesas";1541211,87
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Liquidadas";"08.241 - Assistência ao Idoso";"siconfi-cor_TotalDespesas";122510,93
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Liquidadas";"08.243 - Assistência à Criança e ao Adolescente";"siconfi-cor_TotalDespesas";1513,00
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Liquidadas";"08.244 - Assistência Comunitária";"siconfi-cor_TotalDespesas";1264494,14
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Liquidadas";"FU08 - Demais Subfunções";"siconfi-cor_TotalDespesas";152693,8
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Liquidadas";"10 - Saúde";"siconfi-cor_TotalDespesas";6046008,42
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Liquidadas";"10.301 - Atenção Básica";"siconfi-cor_TotalDespesas";4821123,85
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Liquidadas";"10.302 - Assistência Hospitalar e Ambulatorial";"siconfi-cor_TotalDespesas";186868,01
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Liquidadas";"10.304 - Vigilância Sanitária";"siconfi-cor_TotalDespesas";1055,5
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Liquidadas";"10.305 - Vigilância Epidemiológica";"siconfi-cor_TotalDespesas";130947,22
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Liquidadas";"10.122 - Administração Geral";"siconfi-cor_TotalDespesas";906013,84
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Liquidadas";"12 - Educação";"siconfi-cor_TotalDespesas";3282260,89
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Liquidadas";"12.361 - Ensino Fundamental";"siconfi-cor_TotalDespesas";3237841,14
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Liquidadas";"FU12 - Demais Subfunções";"siconfi-cor_TotalDespesas";44419,75
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Liquidadas";"15 - Urbanismo";"siconfi-cor_TotalDespesas";3064484,51
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Liquidadas";"15.451 - Infraestrutura Urbana";"siconfi-cor_TotalDespesas";1277159,19
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Liquidadas";"15.452 - Serviços Urbanos";"siconfi-cor_TotalDespesas";1787325,32
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Liquidadas";"16 - Habitação";"siconfi-cor_TotalDespesas";95847,25
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Liquidadas";"16.482 - Habitação Urbana";"siconfi-cor_TotalDespesas";95847,25
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Liquidadas";"18 - Gestão Ambiental";"siconfi-cor_TotalDespesas";5728,5
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Liquidadas";"18.541 - Preservação e Conservação Ambiental";"siconfi-cor_TotalDespesas";5728,5
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Liquidadas";"20 - Agricultura";"siconfi-cor_TotalDespesas";387151,14
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Liquidadas";"20.605 - Abastecimento";"siconfi-cor_TotalDespesas";387151,14
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Liquidadas";"25 - Energia";"siconfi-cor_TotalDespesas";53897,09
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Liquidadas";"25.752 - Energia Elétrica";"siconfi-cor_TotalDespesas";53897,09
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Liquidadas";"26 - Transporte";"siconfi-cor_TotalDespesas";1091777,4
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Liquidadas";"26.782 - Transporte Rodoviário";"siconfi-cor_TotalDespesas";1091777,4
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Liquidadas";"27 - Desporto e Lazer";"siconfi-cor_TotalDespesas";349560,17
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Liquidadas";"27.811 - Desporto de Rendimento";"siconfi-cor_TotalDespesas";349560,17
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Liquidadas";"28 - Encargos Especiais";"siconfi-cor_TotalDespesas";511756,84
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Liquidadas";"28.843 - Serviço da Dívida Interna";"siconfi-cor_TotalDespesas";511756,84
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Pagas";"Despesas Exceto Intraorçamentárias";"siconfi-cor_TotalDespesas";23497438,51
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Pagas";"01 - Legislativa";"siconfi-cor_TotalDespesas";1008942,56
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Pagas";"01.031 - Ação Legislativa";"siconfi-cor_TotalDespesas";1008942,56
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Pagas";"03 - Essencial à Justiça";"siconfi-cor_TotalDespesas";129569,00
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Pagas";"03.091 - Defesa da Ordem Jurídica";"siconfi-cor_TotalDespesas";129569,00
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Pagas";"04 - Administração";"siconfi-cor_TotalDespesas";6380693,54
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Pagas";"04.121 - Planejamento e Orçamento";"siconfi-cor_TotalDespesas";575727,4
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Pagas";"04.122 - Administração Geral";"siconfi-cor_TotalDespesas";5573254,57
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Pagas";"04.123 - Administração Financeira";"siconfi-cor_TotalDespesas";110000,00
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Pagas";"04.124 - Controle Interno";"siconfi-cor_TotalDespesas";34347,92
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Pagas";"04.126 - Tecnologia da Informação";"siconfi-cor_TotalDespesas";87363,65
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Pagas";"06 - Segurança Pública";"siconfi-cor_TotalDespesas";25955,02
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Pagas";"06.181 - Policiamento";"siconfi-cor_TotalDespesas";25955,02
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Pagas";"08 - Assistência Social";"siconfi-cor_TotalDespesas";1529509,98
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Pagas";"08.241 - Assistência ao Idoso";"siconfi-cor_TotalDespesas";122510,93
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Pagas";"08.243 - Assistência à Criança e ao Adolescente";"siconfi-cor_TotalDespesas";1513,00
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Pagas";"08.244 - Assistência Comunitária";"siconfi-cor_TotalDespesas";1252792,25
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Pagas";"FU08 - Demais Subfunções";"siconfi-cor_TotalDespesas";152693,8
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Pagas";"10 - Saúde";"siconfi-cor_TotalDespesas";5927774,54
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Pagas";"10.301 - Atenção Básica";"siconfi-cor_TotalDespesas";4725358,17
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Pagas";"10.302 - Assistência Hospitalar e Ambulatorial";"siconfi-cor_TotalDespesas";186868,01
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Pagas";"10.304 - Vigilância Sanitária";"siconfi-cor_TotalDespesas";1055,00
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Pagas";"10.305 - Vigilância Epidemiológica";"siconfi-cor_TotalDespesas";130947,22
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Pagas";"10.122 - Administração Geral";"siconfi-cor_TotalDespesas";883546,14
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Pagas";"12 - Educação";"siconfi-cor_TotalDespesas";3168954,87
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Pagas";"12.361 - Ensino Fundamental";"siconfi-cor_TotalDespesas";3124535,12
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Pagas";"FU12 - Demais Subfunções";"siconfi-cor_TotalDespesas";44419,75
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Pagas";"15 - Urbanismo";"siconfi-cor_TotalDespesas";2973427,65
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Pagas";"15.451 - Infraestrutura Urbana";"siconfi-cor_TotalDespesas";1238610,24
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Pagas";"15.452 - Serviços Urbanos";"siconfi-cor_TotalDespesas";1734817,41
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Pagas";"16 - Habitação";"siconfi-cor_TotalDespesas";95847,25
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Pagas";"16.482 - Habitação Urbana";"siconfi-cor_TotalDespesas";95847,25
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Pagas";"18 - Gestão Ambiental";"siconfi-cor_TotalDespesas";5728,5
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Pagas";"18.541 - Preservação e Conservação Ambiental";"siconfi-cor_TotalDespesas";5728,5
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Pagas";"20 - Agricultura";"siconfi-cor_TotalDespesas";367815,64
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Pagas";"20.605 - Abastecimento";"siconfi-cor_TotalDespesas";367815,64
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Pagas";"25 - Energia";"siconfi-cor_TotalDespesas";49398,59
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Pagas";"25.752 - Energia Elétrica";"siconfi-cor_TotalDespesas";49398,59
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Pagas";"26 - Transporte";"siconfi-cor_TotalDespesas";983008,36
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Pagas";"26.782 - Transporte Rodoviário";"siconfi-cor_TotalDespesas";983008,36
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Pagas";"27 - Desporto e Lazer";"siconfi-cor_TotalDespesas";339056,17
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Pagas";"27.811 - Desporto de Rendimento";"siconfi-cor_TotalDespesas";339056,17
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Pagas";"28 - Encargos Especiais";"siconfi-cor_TotalDespesas";511756,84
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Despesas Pagas";"28.843 - Serviço da Dívida Interna";"siconfi-cor_TotalDespesas";511756,84
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Inscrição de Restos a Pagar Não Processados";"Despesas Exceto Intraorçamentárias";"siconfi-cor_TotalDespesas";185667,21
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Inscrição de Restos a Pagar Não Processados";"04 - Administração";"siconfi-cor_TotalDespesas";19997,17
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Inscrição de Restos a Pagar Não Processados";"04.121 - Planejamento e Orçamento";"siconfi-cor_TotalDespesas";4360,65
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Inscrição de Restos a Pagar Não Processados";"04.122 - Administração Geral";"siconfi-cor_TotalDespesas";7694,37
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Inscrição de Restos a Pagar Não Processados";"04.126 - Tecnologia da Informação";"siconfi-cor_TotalDespesas";7942,15
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Inscrição de Restos a Pagar Não Processados";"08 - Assistência Social";"siconfi-cor_TotalDespesas";2648,84
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Inscrição de Restos a Pagar Não Processados";"08.244 - Assistência Comunitária";"siconfi-cor_TotalDespesas";2648,84
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Inscrição de Restos a Pagar Não Processados";"10 - Saúde";"siconfi-cor_TotalDespesas";4417,96
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Inscrição de Restos a Pagar Não Processados";"10.301 - Atenção Básica";"siconfi-cor_TotalDespesas";3724,84
Prefeitura Municipal de São João da Paraúna - GO;5220058;GO;1312;"Inscrição de Restos a Pagar Não Processados";"10.122 - Administração Geral";"siconfi-cor_TotalDespesas";693,12
