id;titulo;preco;endereco;detalhes;descricao;link;tamanho;quartos;vagas;suites;plantas;data_extracao
509;"SQNW 111 Bloco D, NOROESTE, BRASILIA";2800000.00;N/A;"160 m²
4 Quartos
2 Suítes
3 Vagas";"GRAND VILLE";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-111-bloco-d-1140022;160;4;3;2;;"2025-04-11 09:20:33"
510;"SGCV, PARK SUL, BRASILIA";2290000.00;N/A;"178 m²
3 Quartos
1 Suíte
2 Vagas";"COBERTURA LINEAR COM 3 QUARTOS – 1 SUÍTE – 2 SEMI SUÍTES";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-park-sul-brasilia-df-sgcv-885552;178;3;2;1;;"2025-04-11 09:20:33"
511;"SQSW 300, SUDOESTE, BRASILIA";2220000.00;N/A;"133 m²
3 Quartos
3 Suítes
2 Vagas";;https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-sudoeste-brasilia-df-sqsw-300-1006418;133;3;2;3;;"2025-04-11 09:20:33"
512;"SQN 305 Bloco H, ASA NORTE, BRASILIA";2890000.00;N/A;"191 m²
3 Quartos
2 Suítes
2 Vagas";"ALTO PADRÃO";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-305-bloco-h-979399;191;3;2;2;;"2025-04-11 09:20:33"
513;"SQS 109, ASA SUL, BRASILIA";2200000.00;N/A;"160 m²
4 Quartos
1 Suíte
1 Vaga";"EXCELENTE OPORTUNIDADE!";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-sqs-109-971356;160;4;1;1;;"2025-04-11 09:20:33"
514;"SQSW 306 Bloco H, SUDOESTE, BRASILIA";2080000.00;N/A;"154 m²
4 Quartos
2 Suítes
2 Vagas";"SQSW 306 - REFORMADO, 154 M², REFORMADO, VAZADO, 4 QUARTOS, 2 SUÍTES, VARANDAS";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-sudoeste-brasilia-df-sqsw-306-bloco-h-892542;154;4;2;2;;"2025-04-11 09:20:33"
515;"SQN 310 Bloco B, ASA NORTE, BRASILIA";2750000.00;N/A;"305 m²
4 Quartos
3 Suítes
2 Vagas";"COBERTURA 4 QUARTOS PARA VENDA ASA NORTE, BRASÍLIA";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-norte-brasilia-df-sqn-310-bloco-b-1115278;305;4;2;3;;"2025-04-11 09:20:33"
516;"SQNW 107, NOROESTE, BRASILIA";2380000.00;N/A;"175 m²
3 Quartos
1 Suíte
3 Vagas";"LINDA REFORMA COBERTURA 3QTS STE 3 VAGAS EXCELENTE QUADRA E CONSTRUÇÃO PADRÃO VIA ENGENHARIA";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-107-1093172;175;3;3;1;;"2025-04-11 09:20:33"
517;"SQNW 311 Bloco G, NOROESTE, BRASILIA";2560000.00;N/A;"154 m²
3 Quartos
3 Suítes
3 Vagas";"ANDAR ALTO / VISTA LIVRE / PRONTO PARA MORAR";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-311-bloco-g-1047684;154;3;3;3;;"2025-04-11 09:20:33"
518;"SGCV Lote 13, PARK SUL, BRASILIA";2850000.00;N/A;"202 m²
4 Quartos
4 Suítes
4 Vagas";", VISTA PARK SUL HPLUS LONG STAY LOCALIZAÇÃO ESPETACULAR, EXCLUSIVIDADE";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-park-sul-brasilia-df-sgcv-lote-13-574592;202;4;4;4;;"2025-04-11 09:20:33"
519;"SQN 311, ASA NORTE, BRASILIA";2199000.00;N/A;"223 m²
3 Quartos
2 Suítes
2 Vagas";"COBERTURA - NASCENTE - SQN 311";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-311-1084990;223;3;2;2;;"2025-04-11 09:20:33"
520;"SQN 109, ASA NORTE, BRASILIA";2600000.00;N/A;"186 m²
3 Quartos
3 Suítes";"SQN 109 - ALTÍSSIMO PADRÃO";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-109-862626;186;3;;3;;"2025-04-11 09:20:33"
521;"SGCV Lote 14, PARK SUL, BRASILIA";2500000.00;N/A;"138 m²
3 Quartos
1 Suíte
2 Vagas";", VILLAGGIO PROJETO E DECORACAO DA RENOMADA ARQUITETA ; ÁREA DE LAZER PRIVATIVA";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-park-sul-brasilia-df-sgcv-lote-14-1070389;138;3;2;1;;"2025-04-11 09:20:33"
522;"SQN 213, ASA NORTE, BRASILIA";2490000.00;N/A;"221 m²
4 Quartos
4 Suítes
2 Vagas";"SQN 213 COBERTURA MODERNA 4 SUITES COM ÓTIMA LOCALIZAÇÃO";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-norte-brasilia-df-sqn-213-1140368;221;4;2;4;;"2025-04-11 09:20:33"
523;"SQSW 305 Bloco M, SUDOESTE, BRASILIA";2000000.00;N/A;"160 m²
3 Quartos
2 Suítes
2 Vagas";IMPERDÍVEL!;https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-sudoeste-brasilia-df-sqsw-305-bloco-m-1108511;160;3;2;2;;"2025-04-11 09:20:33"
524;"SQSW 500, SUDOESTE, BRASILIA";2785000.00;N/A;"144 m²
4 Quartos
4 Suítes
3 Vagas";"PARQUE PLANALTO VISTA LIVRE";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-sudoeste-brasilia-df-sqsw-500-970579;144;4;3;4;;"2025-04-11 09:20:33"
525;"SQNW 102, NOROESTE, BRASILIA";2150000.00;N/A;"125 m²
3 Quartos
3 Suítes
2 Vagas";"SQNW 102 RESIDENCIAL OLGA CARVALHO | APARTAMENTO DE 3 QUARTOS SENDO 3 SUITES 2 VAGAS DE GARAGEM V";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-102-1114138;125;3;2;3;;"2025-04-11 09:20:33"
526;"SHIS QI 15 Bloco G, LAGO SUL, BRASILIA";2850000.00;N/A;"202 m²
4 Quartos
4 Suítes
4 Vagas";"A MELHOR PLANTA DE BRASÍLIA! CONFIRA E CONFIRME.";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-lago-sul-brasilia-df-shis-qi-15-bloco-g-340899;202;4;4;4;;"2025-04-11 09:20:33"
527;"SCEN Trecho 1 Conjunto 36, ASA NORTE, BRASILIA";2399000.00;N/A;"100 m²
4 Quartos
1 Suíte
4 Vagas";", ILHAS DO LAGO APARTAMENTO COM 4 QUARTOS, 1 SUÍTE, 2 VARANDAS, NASCENTE, 4 VAGAS DE GARAGEM À VENDA NO ILHAS DO LAG";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-norte-brasilia-df-scen-trecho-1-conjunto-36-1101595;100;4;4;1;;"2025-04-11 09:20:33"
528;"SQNW 104 Bloco D, NOROESTE, BRASILIA";2690000.00;N/A;"161 m²
4 Quartos
4 Suítes
3 Vagas";"JARDINS DOS IPES EXCELENTE APARTAMENTO NA SQNW 104 JARDINS DOS IPÊS.";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-104-bloco-d-1091730;161;4;3;4;;"2025-04-11 09:20:33"
529;"SQNW 110 Bloco B, NOROESTE, BRASILIA";2500000.00;N/A;"171 m²
4 Quartos
2 Suítes
6 Vagas";"VIA PARQUE NOROESTE APARTAMENTO REFORMADO - MARCENARIA DE EXCELÊNCIA - 6 VAGAS DE GARAGEM - LAZER COMPLETO!";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-110-bloco-b-1101007;171;4;6;2;;"2025-04-11 09:20:33"
530;"SGCV Lote 23, PARK SUL, BRASILIA";2934816.00;N/A;"202 m²
4 Quartos
4 Suítes
4 Vagas";", SIGNATURE";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-park-sul-brasilia-df-sgcv-lote-23-709680;202;4;4;4;;"2025-04-11 09:20:33"
531;"SQNW 307 Bloco I, NOROESTE, BRASILIA";2662734.00;N/A;"170 m²
2 Quartos
1 Suíte
2 Vagas";", RESIDENCIAL DESEMBARGADOR GERALDO NÍVIO GONÇALVES COBERTURA 2 QUARTOS SENDO 1 SUÍTE COM 170M² E COM EXCELENTE CUSTO BENEFÍCIO.";https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-307-bloco-i-1074292;170;2;2;1;;"2025-04-11 09:20:33"
532;"SQSW 500, SUDOESTE, BRASILIA";2900000.00;N/A;"173 m²
4 Quartos
4 Suítes
3 Vagas";;https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-sudoeste-brasilia-df-sqsw-500-1006256;173;4;3;4;;"2025-04-11 09:20:33"
533;"SQNW 103, NOROESTE, BRASILIA";2390000.00;N/A;"139 m²
3 Quartos
3 Suítes
2 Vagas";"DE UM PRÉDIO CHAMADO "ELEVE", SÓ SE PODE ESPERAR O EXTRAORDINÁRIO.";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-103-876288;139;3;2;3;;"2025-04-11 09:20:33"
534;"SCEN Trecho 1 Conjunto 36, ASA NORTE, BRASILIA";2400000.00;N/A;"98 m²
4 Quartos
1 Suíte
4 Vagas";"ILHAS DO LAGO";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-norte-brasilia-df-scen-trecho-1-conjunto-36-1079309;98;4;4;1;;"2025-04-11 09:20:33"
535;"SQNW 102 Bloco F, NOROESTE, BRASILIA";2520000.00;N/A;"134 m²
3 Quartos
3 Suítes
3 Vagas";;https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-102-bloco-f-1138151;134;3;3;3;;"2025-04-11 09:20:33"
536;"SQNW 306 Bloco E, NOROESTE, BRASILIA";2290000.00;N/A;"153 m²
3 Quartos
2 Suítes
2 Vagas";"DUPLEX VAZADO";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-306-bloco-e-1112646;153;3;2;2;;"2025-04-11 09:20:33"
537;"SQNW 102 Bloco H, NOROESTE, BRASILIA";2550000.00;N/A;"149 m²
3 Quartos
3 Suítes
3 Vagas";"REFORMADO - PROJETO MINIMALISTA E CONTEMPORANEO - REPLETO DE ARMARIOS";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-102-bloco-h-1128519;149;3;3;3;;"2025-04-11 09:20:33"
538;"SQSW 500, SUDOESTE, BRASILIA";2327617.00;N/A;"126 m²
3 Quartos
3 Suítes
2 Vagas";;https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-sudoeste-brasilia-df-sqsw-500-851869;126;3;2;3;;"2025-04-11 09:20:33"
539;"SQN 114 Bloco C, ASA NORTE, BRASILIA";2300000.00;N/A;"127 m²
3 Quartos
3 Suítes
2 Vagas";"CONDOMÍNIO NOVO COM LAZER COMPLETO 2 VAGAS SOLTAS";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-114-bloco-c-1113661;127;3;2;3;;"2025-04-11 09:20:33"
540;"SQN 311, ASA NORTE, BRASILIA";2440000.00;N/A;"233 m²
4 Quartos
2 Suítes
2 Vagas";"SQN 311 - COBERTURA DUPLEX - REFORMADA - 4 QUARTOS - 2 VAGAS";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-norte-brasilia-df-sqn-311-1137439;233;4;2;2;;"2025-04-11 09:20:33"
541;"SQNW 109 Bloco F, NOROESTE, BRASILIA";2306065.00;N/A;"159 m²
2 Quartos
1 Suíte
3 Vagas";"ANALISAMOS PROPOSTA";https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-109-bloco-f-1097206;159;2;3;1;;"2025-04-11 09:20:33"
542;"SQNW 111, NOROESTE, BRASILIA";2600000.00;N/A;"175 m²
4 Quartos
4 Suítes
3 Vagas";"SQNW 111, VAZADO,4 SUITES, 3 VAGAS SOLTAS, VISTA LIVRE – 98112-5546";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-111-760533;175;4;3;4;;"2025-04-11 09:20:33"
543;"SQS 309, ASA SUL, BRASILIA";2600000.00;N/A;"217 m²
4 Quartos
1 Suíte
2 Vagas";"SQS 309, APARTAMENTO COM 4 QUARTOS À VENDA, VISTA LIVRE, ASA SUL, BRASÍLIA, DF";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-sqs-309-1024742;217;4;2;1;;"2025-04-11 09:20:33"
544;"SQNW 109 Bloco J, NOROESTE, BRASILIA";2190000.00;N/A;"157 m²
2 Quartos
2 Suítes
3 Vagas";"COBERTURA COM PISCINA AQUECIDA E SAUNA";https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-109-bloco-j-1121809;157;2;3;2;;"2025-04-11 09:20:33"
545;"SQSW 305 Bloco B, SUDOESTE, BRASILIA";2600000.00;N/A;"227 m²
3 Quartos
1 Suíte
2 Vagas";;https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-sudoeste-brasilia-df-sqsw-305-bloco-b-1014521;227;3;2;1;;"2025-04-11 09:20:33"
546;"SQSW 300 Bloco M, SUDOESTE, BRASILIA";2300000.00;N/A;"147 m²
4 Quartos
2 Suítes
2 Vagas";;https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-sudoeste-brasilia-df-sqsw-300-bloco-m-1122631;147;4;2;2;;"2025-04-11 09:20:33"
547;"SGCV, PARK SUL, BRASILIA";2496000.00;N/A;"138 m²
3 Quartos
3 Suítes
2 Vagas";"RES. VILLAGIO TODO MOBILIADO!";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-park-sul-brasilia-df-sgcv-1103522;138;3;2;3;;"2025-04-11 09:20:33"
548;"SQNW 311 Bloco B, NOROESTE, BRASILIA";2200000.00;N/A;"177 m²
2 Quartos
1 Suíte
2 Vagas";"SQNW 311! LINDA COBERTURA PARA COMPRA, 2 QUARTOS!";https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-311-bloco-b-60743;177;2;2;1;;"2025-04-11 09:20:33"
549;"SQNW 110 Bloco K, NOROESTE, BRASILIA";2849000.00;N/A;"185 m²
4 Quartos
4 Suítes
3 Vagas";"SELECTION 36";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-110-bloco-k-946980;185;4;3;4;;"2025-04-11 09:20:33"
550;"SQNW 103, NOROESTE, BRASILIA";2040000.00;N/A;"122 m²
3 Quartos
1 Suíte
2 Vagas";"61 99202-8350";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-103-701029;122;3;2;1;;"2025-04-11 09:20:33"
551;"SQNW 304, NOROESTE, BRASILIA";2590000.00;N/A;"145 m²
4 Quartos
4 Suítes
3 Vagas";"SQNW 304 - NOROESTE";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-304-1090015;145;4;3;4;;"2025-04-11 09:20:33"
552;"SCLRN 705, ASA NORTE, BRASILIA";2519000.00;N/A;"360 m²
25 Quartos
25 Suítes";;https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-norte-brasilia-df-sclrn-705-1137926;360;25;;25;;"2025-04-11 09:20:33"
553;"SQS 313 Bloco A, ASA SUL, BRASILIA";2000000.00;N/A;"157 m²
3 Quartos
1 Suíte
1 Vaga";"EXCELENTE LOCALIZAÇÃO, QUADRA PRIVILEGIADA, PERTO DE TUDO, VAZADO.";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-313-bloco-a-1101631;157;3;1;1;;"2025-04-11 09:20:33"
554;"SQNW 110, NOROESTE, BRASILIA";2850000.00;N/A;"185 m²
4 Quartos
4 Suítes
3 Vagas";"EXCELENTE 4 SUÍTES NO NOROESTE - SQNW 110!!";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-110-1039967;185;4;3;4;;"2025-04-11 09:20:33"
555;"SGCV Lote 19, PARK SUL, BRASILIA";2590000.00;N/A;"203 m²
4 Quartos
4 Suítes
4 Vagas";"VENDA APARTAMENTO 4 QUARTOS SETOR INDUSTRIAL GUARÁ";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-park-sul-brasilia-df-sgcv-lote-19-1010216;203;4;4;4;;"2025-04-11 09:20:33"
556;"SGCV Lote 23, PARK SUL, BRASILIA";2850000.00;N/A;"202 m²
4 Quartos
6 Suítes
4 Vagas";", SIGNATURE";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-park-sul-brasilia-df-sgcv-lote-23-709681;202;4;4;6;;"2025-04-11 09:20:33"
557;"SQNW 102 Bloco K, NOROESTE, BRASILIA";2300000.00;N/A;"125 m²
3 Quartos
3 Suítes
2 Vagas";;https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-102-bloco-k-1103486;125;3;2;3;;"2025-04-11 09:20:33"
558;"SQNW 102, NOROESTE, BRASILIA";2399000.00;N/A;"132 m²
3 Quartos
3 Suítes
2 Vagas";"APARTAMENTO LINDÍSSIMO COM REFORMA DE ALTÍSSIMO PADRÃO, 3 SUÍTES, VAZADO.";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-102-1050594;132;3;2;3;;"2025-04-11 09:20:33"
559;"SQNW 103, NOROESTE, BRASILIA";2090000.00;N/A;"127 m²
3 Quartos
1 Suíte
2 Vagas";"ED. RESERVA ELEVARE! ANDAR ALTO! VAZADO! ALTO PADRÃO!";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-103-1105358;127;3;2;1;;"2025-04-11 09:20:33"
560;"SQNW 102 Bloco F, NOROESTE, BRASILIA";2085000.00;N/A;"124 m²
3 Quartos
3 Suítes
2 Vagas";"PARQUE DAS CAMÉLIAS EXCELENTE APARTAMENTO NA QUADRA 102 DO NOROESTE.";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-102-bloco-f-1131178;124;3;2;3;;"2025-04-11 09:20:33"
561;"SQNW 110, NOROESTE, BRASILIA";2632000.00;N/A;"175 m²
2 Quartos
2 Suítes
2 Vagas";"ANDAR ALTO! NASCENTE! ÓTIMA LOCALIZAÇÃO! PRÉDIO NOVO!";https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-110-1104721;175;2;2;2;;"2025-04-11 09:20:33"
562;"SQNW 102 Bloco H, NOROESTE, BRASILIA";2480000.00;N/A;"147 m²
4 Quartos
4 Suítes
2 Vagas";"PARQUE DAS TULIPAS. EXCELENTE APARTAMENTO NA QUADRA 102 DO NOROESTE.";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-102-bloco-h-1132384;147;4;2;4;;"2025-04-11 09:20:33"
563;"SQNW 311, NOROESTE, BRASILIA";2850000.00;N/A;"154 m²
3 Quartos
3 Vagas";"PUXE UMA CADEIRA. A MESA VAI SER POSTA EM MINUTOS.";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-311-1072066;154;3;3;;;"2025-04-11 09:20:33"
564;"SQNW 303 Bloco H, NOROESTE, BRASILIA";2306520.00;N/A;"159 m²
2 Quartos
1 Suíte
3 Vagas";;https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-303-bloco-h-1097212;159;2;3;1;;"2025-04-11 09:20:33"
565;"SGCV Lote 19, PARK SUL, BRASILIA";2350000.00;N/A;"157 m²
4 Quartos
4 Suítes
3 Vagas";"APARTAMENTO À VENDA, 4 QUARTOS, 4 SUÍTES, PARK SUL, BRASÍLIA, DF";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-park-sul-brasilia-df-sgcv-lote-19-1000010;157;4;3;4;;"2025-04-11 09:20:33"
566;"SQSW 305, SUDOESTE, BRASILIA";3000000.00;N/A;"177 m²
5 Quartos
4 Suítes
2 Vagas";"SQSW 305, BLOCO H - ALTO PADRÃO";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-sudoeste-brasilia-df-sqsw-305-1102504;177;5;2;4;;"2025-04-11 09:20:33"
567;"SQNW 307 Bloco B, NOROESTE, BRASILIA";2115000.00;N/A;"129 m²
3 Quartos
1 Suíte
2 Vagas";;https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-307-bloco-b-1064257;129;3;2;1;;"2025-04-11 09:20:33"
568;"SQS 312 Bloco D, ASA SUL, BRASILIA";2390000.00;N/A;"173 m²
3 Quartos
1 Suíte
1 Vaga";"APARTAMENTO REFORMADÍSSIMO - ALTO PADRÃO - VISTA LIVRE - ASA SUL - SQS 312";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-312-bloco-d-1121235;173;3;1;1;;"2025-04-11 09:20:33"
569;"SQNW 311 Bloco B, NOROESTE, BRASILIA";2110000.00;N/A;"174 m²
3 Quartos
1 Suíte
2 Vagas";;https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-311-bloco-b-630392;174;3;2;1;;"2025-04-11 09:20:33"
570;"SQNW 102 Bloco A, NOROESTE, BRASILIA";2250000.00;N/A;"126 m²
3 Quartos
3 Suítes
2 Vagas";"SQNW 102 - RESIDENCIAL OLGA CARVALHO ...";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-102-bloco-a-1115616;126;3;2;3;;"2025-04-11 09:20:33"
571;"SQNW 104, NOROESTE, BRASILIA";2820000.00;N/A;"168 m²
4 Quartos
4 Suítes
3 Vagas";"SQNW 104 RESERVA ESPLANADA O MELHOR DO NOROESTE, 4 QUARTOS, 4 SUÍTES";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-104-709744;168;4;3;4;;"2025-04-11 09:20:33"
572;"SQNW 106, NOROESTE, BRASILIA";2990000.00;N/A;"160 m²
4 Quartos
3 Suítes
3 Vagas";;https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-106-1137927;160;4;3;3;;"2025-04-11 09:20:33"
573;"SGCV, PARK SUL, BRASILIA";2990000.00;N/A;"196 m²
3 Quartos
3 Suítes
3 Vagas";"COBERTURA À VENDA, 196 M² POR R$ 2.990.000,00 - ZONA INDUSTRIAL - GUARÁ/DF";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-park-sul-brasilia-df-sgcv-974695;196;3;3;3;;"2025-04-11 09:20:33"
574;"SQN 114, ASA NORTE, BRASILIA";2250000.00;N/A;"129 m²
3 Quartos
3 Suítes
2 Vagas";"RESERVA CATEDRAL APARTAMENTO NOVO! PRÉDIO NOVO! LAZER COMPLETO!";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-114-1110460;129;3;2;3;;"2025-04-11 09:20:33"
575;"SGCV Lote 19, PARK SUL, BRASILIA";2650000.00;N/A;"171 m²
4 Quartos
4 Suítes
4 Vagas";"RIVIERA PARK SUL 4 QUARTOS ANDAR ALTO NASCENTE";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-park-sul-brasilia-df-sgcv-lote-19-1085286;171;4;4;4;;"2025-04-11 09:20:33"
576;"SQNW 309 Bloco A, NOROESTE, BRASILIA";2440000.00;N/A;"214 m²
3 Quartos
2 Suítes
3 Vagas";"REAL EVOLUXION COBERTURA COM VISTA LIVRE NASCENTE!! PERTO DO COMÉRCIO";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-309-bloco-a-600900;214;3;3;2;;"2025-04-11 09:20:33"
577;"SQN 211, ASA NORTE, BRASILIA";2490000.00;N/A;"240 m²
4 Quartos
2 Suítes
2 Vagas";"SQN 211 - CONFORTO - SOFISTICAÇÃO - QUALIDADE DE VIDA! SQN 211 - ASA NORTE - VISTA PARANORÂMICA - 240M² LINEAR - 2 VAGAS! - BRASÍLIA/DF";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-norte-brasilia-df-sqn-211-884269;240;4;2;2;;"2025-04-11 09:20:33"
578;"SQNW 310, NOROESTE, BRASILIA";2890000.00;N/A;"237 m²
3 Quartos
1 Suíte
3 Vagas";"SQNW 310 - EXCEPCIONAL COBERTURA COM APROVEITAMENTO DE QUASE 100% DE ÁREA COBERTA !!!";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-310-1108469;237;3;3;1;;"2025-04-11 09:20:33"
579;"SQNW 110 Bloco H, NOROESTE, BRASILIA";2420000.00;N/A;"154 m²
4 Quartos
3 Suítes
2 Vagas";"APTO À VENDA NA SQNW 110 - EXCELENTE LOCALIZAÇÃO";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-110-bloco-h-1108641;154;4;2;3;;"2025-04-11 09:20:33"
580;"SQSW 500 Bloco T, SUDOESTE, BRASILIA";2500000.00;N/A;"132 m²
3 Quartos
3 Suítes
2 Vagas";"QUADRA 500 - APARTAMENTO 3 QUARTOS NO SUDOESTE";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-sudoeste-brasilia-df-sqsw-500-bloco-t-1041132;132;3;2;3;;"2025-04-11 09:20:33"
581;"SQSW 103, SUDOESTE, BRASILIA";2250000.00;N/A;"150 m²
4 Quartos
3 Suítes
2 Vagas";;https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-sudoeste-brasilia-df-sqsw-103-568938;150;4;2;3;;"2025-04-11 09:20:33"
582;"SQN 309 Bloco M, ASA NORTE, BRASILIA";2190000.00;N/A;"181 m²
4 Quartos
2 Suítes
2 Vagas";"SQN 309 - ASA NORTE - 4 QUARTOS - 181...";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-norte-brasilia-df-sqn-309-bloco-m-1086893;181;4;2;2;;"2025-04-11 09:20:33"
583;"SQN 311, ASA NORTE, BRASILIA";2300000.00;N/A;"224 m²
3 Quartos
3 Suítes
2 Vagas";;https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-311-998461;224;3;2;3;;"2025-04-11 09:20:33"
584;"SQSW 305, SUDOESTE, BRASILIA";2800000.00;N/A;"177 m²
5 Quartos
4 Suítes
2 Vagas";"EXCELENTE APARTAMENTO 177 M² 5 QUARTOS, SENDO 4 SUÍTES, 2 VAGAS";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-sudoeste-brasilia-df-sqsw-305-1101554;177;5;2;4;;"2025-04-11 09:20:33"
